i,id
615,ANIMAL.DOG.SPAYED.VIZSLA.LARGE.RED.AMBER:AMBER\DOG\VIZSLA\RED\SPAYED\LARGE\40857\K17-024228\DS88\A281213\42862\42862\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_MCHIP\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
616,ANIMAL.DOG.SPAYED.WEIMARANER
617,ANIMAL.DOG.SPAYED.WEIMARANER.MED
618,ANIMAL.DOG.SPAYED.WEIMARANER.MED.GRAY
619,ANIMAL.DOG.SPAYED.WEIMARANER.MED.GRAY.SADIE:SADIE\DOG\WEIMARANER\GRAY\SPAYED\MED\04/22/2010\K17-023220\DS90\A351312\04/22/2017\04/22/2017\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
620,ANIMAL.OTHER
621,ANIMAL.OTHER.FEMALE
622,ANIMAL.OTHER.FEMALE.CHICKEN
623,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL
624,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL.BLACK
625,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL.BLACK.HENRIETTA:HENRIETTA\OTHER\CHICKEN\BLACK\FEMALE\SMALL\\K17-024083\LS03\A354237\06/23/2017\42954\15\STRAY\FIELD\ADOPTION\REFERRAL-O\HEALTHY\HEALTHY\COUNTY\COUNTY\95436\95436\1
626,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL.BROWN
627,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL.BROWN.DIXIE:DIXIE\OTHER\CHICKEN\BROWN\FEMALE\SMALL\\K19-032659\LS03\A388789\06/18/2019\43715\21\STRAY\FIELD\ADOPTION\WALKIN\UNKNOWN\PENDING\SANTA_ROSA\COUNTY\95403\95403\1
628,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL.TAN
629,ANIMAL.OTHER.FEMALE.CHICKEN.SMALL.TAN.DIXIE_CHICK:DIXIE_CHICK\OTHER\CHICKEN\TAN\FEMALE\SMALL\02/28/2016\K18-027420\LS01\A369171\02/28/2018\03/16/2018\16\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95403\95403\1
630,ANIMAL.OTHER.FEMALE.COCKATIEL
631,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL
632,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.GRAY
633,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.GRAY.CYNTHIA:CYNTHIA\OTHER\COCKATIEL\GRAY\FEMALE\SMALL\\K19-031993\LOBBY\A386314\04/18/2019\04/29/2019\11\STRAY\FIELD\DIED\IN_KENNEL\UNKNOWN\DEAD\SANTA_ROSA\\\\1
634,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.TRICOLOR
635,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.TRICOLOR.PATTY:PATTY\OTHER\COCKATIEL\TRICOLOR\FEMALE\SMALL\\K15-013392\LOBBY\A319618\03/31/2015\04/24/2015\24\STRAY\FIELD\ADOPTION\INTERNET\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
636,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.YELLOW
637,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.YELLOW.HILARY:HILARY\OTHER\COCKATIEL\YELLOW\FEMALE\SMALL\\K17-025886\CI01\A362672\10/17/2017\11/17/2017\31\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\UNKNOWN\HEALTHY\SANTA_ROSA\*PETALUMA\94954\94954\1
638,ANIMAL.OTHER.FEMALE.COCKATIEL.SMALL.YELLOW.SASSY:SASSY\OTHER\COCKATIEL\YELLOW\FEMALE\SMALL\\K17-026132\CI01\A363792\10/31/2017\11/18/2017\18\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\UNKNOWN\HEALTHY\SANTA_ROSA\SANTA_ROSA\95403\95403\1
639,ANIMAL.OTHER.FEMALE.DONKEY
640,ANIMAL.OTHER.FEMALE.DONKEY.LARGE
641,ANIMAL.OTHER.FEMALE.DONKEY.LARGE.BROWN/GRAY
642,ANIMAL.OTHER.FEMALE.DONKEY.LARGE.BROWN/GRAY.EDWINA:EDWINA\OTHER\DONKEY\BROWN/GRAY\FEMALE\LARGE\32634\K19-032550\FOSTER\A388031\43591\\0\STRAY\FIELD\\\UNKNOWN\\COUNTY\COUNTY\95492\95492\1
643,ANIMAL.OTHER.FEMALE.DOVE
644,ANIMAL.OTHER.FEMALE.DOVE.SMALL
645,ANIMAL.OTHER.FEMALE.DOVE.SMALL.WHITE
646,ANIMAL.OTHER.FEMALE.DOVE.SMALL.WHITE.KOO-KOO:KOO-KOO\OTHER\DOVE\WHITE\FEMALE\SMALL\07/18/2015\K17-024316\CI01\A354766\42954\07/19/2017\11\STRAY\FIELD\TRANSFER\WESTFARM\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
647,ANIMAL.OTHER.FEMALE.DUCK
648,ANIMAL.OTHER.FEMALE.DUCK.SMALL
649,ANIMAL.OTHER.FEMALE.DUCK.SMALL.TAN
650,ANIMAL.OTHER.FEMALE.DUCK.SMALL.TAN.TWINKLES:TWINKLES\OTHER\DUCK\TAN\FEMALE\SMALL\\K17-024796\LS02\A356677\43047\42744\21\STRAY\FIELD\ADOPTION\REFERRAL-F\HEALTHY\HEALTHY\COUNTY\COUNTY\95436\95436\1
651,ANIMAL.OTHER.FEMALE.GOAT
652,ANIMAL.OTHER.FEMALE.GOAT.LARGE
653,ANIMAL.OTHER.FEMALE.GOAT.LARGE.WHITE
654,ANIMAL.OTHER.FEMALE.GOAT.LARGE.WHITE.SCULLY:SCULLY\OTHER\GOAT\WHITE\FEMALE\LARGE\\K18-029570\LS02\A375520\08/21/2018\08/22/2018\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_CALL\UNKNOWN\PENDING\WINDSOR\OUT_OF_COUNTY\94559\94559\1
655,ANIMAL.OTHER.FEMALE.GOAT.MED
656,ANIMAL.OTHER.FEMALE.GOAT.MED.TAN/WHITE
657,ANIMAL.OTHER.FEMALE.GOAT.MED.TAN/WHITE.LOLA:LOLA\OTHER\GOAT\TAN/WHITE\FEMALE\MED\\K17-023144\LS02\A351163\04/15/2017\05/13/2017\28\STRAY\FIELD\TRANSFER\ANIM_PLACE\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\COUNTY\OUT_OF_COUNTY\95949\95949\1
658,ANIMAL.OTHER.FEMALE.GOAT.MED.WHITE
659,ANIMAL.OTHER.FEMALE.GOAT.MED.WHITE.SALLY:SALLY\OTHER\GOAT\WHITE\FEMALE\MED\03/22/2019\K19-032240\LS02\A387042\05/16/2019\43471\16\STRAY\FIELD\TRANSFER\RCR\UNKNOWN\PENDING\COUNTY\OUT_OF_COUNTY\94946\94946\1
660,ANIMAL.OTHER.FEMALE.GOAT.MED.WHITE.SUSIE:SUSIE\OTHER\GOAT\WHITE\FEMALE\MED\03/22/2019\K19-032239\LS02\A387041\05/16/2019\43471\16\STRAY\FIELD\TRANSFER\RCR\UNKNOWN\PENDING\COUNTY\OUT_OF_COUNTY\94946\94946\1
661,ANIMAL.OTHER.FEMALE.GOAT.X-LRG
662,ANIMAL.OTHER.FEMALE.GOAT.X-LRG.WHITE
663,ANIMAL.OTHER.FEMALE.GOAT.X-LRG.WHITE.KRAMPAS:KRAMPAS\OTHER\GOAT\WHITE\FEMALE\X-LRG\\K18-027307\LS01\A368883\02/16/2018\02/20/2018\4\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_CALL\UNKNOWN\PENDING\SANTA_ROSA\SANTA_ROSA\95407\95407\1
664,ANIMAL.OTHER.FEMALE.HAMSTER
665,ANIMAL.OTHER.FEMALE.HAMSTER.SMALL
666,ANIMAL.OTHER.FEMALE.HAMSTER.SMALL.TAN
667,ANIMAL.OTHER.FEMALE.HAMSTER.SMALL.TAN.HOUDINI:HOUDINI\OTHER\HAMSTER\TAN\FEMALE\SMALL\\K16-020011\ABR\A340203\07/29/2016\10/19/2016\82\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\WINDSOR\95403\95403\1
668,ANIMAL.OTHER.FEMALE.HAMSTER.TOY
669,ANIMAL.OTHER.FEMALE.HAMSTER.TOY.TAN
670,ANIMAL.OTHER.FEMALE.HAMSTER.TOY.TAN.EMILY:EMILY\OTHER\HAMSTER\TAN\FEMALE\TOY\\K14-007632\LOBBY\A302395\41761\03/15/2014\38\STRAY\OVER_THE_COUNTER\ADOPTION\AD_NWSPAPR\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95403\95403\1
671,ANIMAL.OTHER.FEMALE.HORSE
672,ANIMAL.OTHER.FEMALE.HORSE.LARGE
673,ANIMAL.OTHER.FEMALE.HORSE.LARGE.GRAY
674,ANIMAL.OTHER.FEMALE.HORSE.LARGE.GRAY.DAKOTA:DAKOTA\OTHER\HORSE\GRAY\FEMALE\LARGE\\K17-025804\CHANGE\A362582\10/14/2017\11/16/2017\33\STRAY\FIELD\RETURN_TO_OWNER\FLD_PRVS\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95409\95409\1
675,ANIMAL.OTHER.FEMALE.HORSE.LARGE.WHITE
676,ANIMAL.OTHER.FEMALE.HORSE.LARGE.WHITE.STRELLA:STRELLA\OTHER\HORSE\WHITE\FEMALE\LARGE\04/13/2005\K17-023121\CHANGE\A351111\04/13/2017\05/31/2017\48\CONFISCATE\FLD_CRUEL\TRANSFER\CHANGE_PRG\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\COUNTY\COUNTY\95401\95401\1
677,ANIMAL.OTHER.FEMALE.HORSE.X-LRG
678,ANIMAL.OTHER.FEMALE.HORSE.X-LRG.BROWN
679,ANIMAL.OTHER.FEMALE.HORSE.X-LRG.BROWN.MARY_ROSE:MARY_ROSE\OTHER\HORSE\BROWN\FEMALE\X-LRG\\K16-018869\CHANGE\A337112\05/17/2016\05/25/2016\8\CONFISCATE\FLD_CRUEL\TRANSFER\CHANGE_PRG\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95401\95401\1
680,ANIMAL.OTHER.FEMALE.HORSE.X-LRG.BROWN.SALLY:SALLY\OTHER\HORSE\BROWN\FEMALE\X-LRG\33635\K16-017303\CHANGE\A331492\42401\42401\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\COUNTY\COUNTY\95404\95404\1
681,ANIMAL.OTHER.FEMALE.HORSE.X-LRG.WHITE
682,ANIMAL.OTHER.FEMALE.HORSE.X-LRG.WHITE.BLANCO:BLANCO\OTHER\HORSE\WHITE\FEMALE\X-LRG\\K16-018868\CHANGE\A337111\05/17/2016\05/25/2016\8\CONFISCATE\FLD_CRUEL\TRANSFER\CHANGE_PRG\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95401\95401\1
683,ANIMAL.OTHER.FEMALE.HORSE.X-LRG.WHITE.WHT_HORSE:WHT_HORSE\OTHER\HORSE\WHITE\FEMALE\X-LRG\\K16-018867\CHANGE\A337109\05/17/2016\05/25/2016\8\CONFISCATE\FLD_CRUEL\TRANSFER\CHANGE_PRG\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95401\95401\1
684,ANIMAL.OTHER.FEMALE.LLAMA
685,ANIMAL.OTHER.FEMALE.LLAMA.MED
686,ANIMAL.OTHER.FEMALE.LLAMA.MED.BROWN/WHITE
687,ANIMAL.OTHER.FEMALE.LLAMA.MED.BROWN/WHITE.TINA:TINA\OTHER\LLAMA\BROWN/WHITE\FEMALE\MED\\K14-008150\TRUCK\A304353\03/21/2014\03/22/2014\1\STRAY\FIELD\RETURN_TO_OWNER\RETURN_TO_OWNER\HEALTHY\HEALTHY\COUNTY\*SONOMA\95476\95476\1
688,ANIMAL.OTHER.FEMALE.PARAKEET
689,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL
690,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.BLUE
691,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.BLUE.FLOWER:FLOWER\OTHER\PARAKEET\BLUE\FEMALE\SMALL\\K15-012891\LOBBY\A317041\02/23/2015\42066\8\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
692,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.BLUE.JOAN:JOAN\OTHER\PARAKEET\BLUE\FEMALE\SMALL\\K18-027480\CI01\A369294\43315\03/16/2018\8\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\UNKNOWN\PENDING\SANTA_ROSA\COUNTY\95401\95401\1
693,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.BLUE.PAT:PAT\OTHER\PARAKEET\BLUE\FEMALE\SMALL\\K13-007109\LOBBY\A300850\12/21/2013\41852\18\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95404\95404\1
694,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.GREEN
695,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.GREEN.GABBIE:GABBIE\OTHER\PARAKEET\GREEN\FEMALE\SMALL\\K19-034119\LOBBY\A392212\43779\10/26/2019\15\STRAY\FIELD\TRANSFER\SCAC\UNKNOWN\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\94533\94533\1
696,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.GREEN.IRENE:IRENE\OTHER\PARAKEET\GREEN\FEMALE\SMALL\41221\K15-015203\LOBBY\A324823\07/31/2015\42316\11\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
697,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.GREEN.LIA:LIA\OTHER\PARAKEET\GREEN\FEMALE\SMALL\42223\K17-024087\LOBBY\A354245\06/23/2017\43076\19\CONFISCATE\FLD_CORONR\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95407\95407\1
698,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.WHITE
699,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.WHITE.KAYDEE:KAYDEE\OTHER\PARAKEET\WHITE\FEMALE\SMALL\03/15/2015\K17-022680\LOBBY\A349055\42769\03/18/2017\16\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95403\95403\1
700,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.WHITE.PATTY:PATTY\OTHER\PARAKEET\WHITE\FEMALE\SMALL\\K19-034043\LOBBY\A392112\43687\10/26/2019\18\STRAY\OVER_THE_COUNTER\TRANSFER\SCAC\HEALTHY\HEALTHY\COUNTY\OUT_OF_COUNTY\94533\94533\1
701,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.YELLOW
702,ANIMAL.OTHER.FEMALE.PARAKEET.SMALL.YELLOW.YOYO:YOYO\OTHER\PARAKEET\YELLOW\FEMALE\SMALL\\K19-034082\LOBBY\A392168\43748\10/24/2019\14\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95436\95436\1
703,ANIMAL.OTHER.FEMALE.PARROT
704,ANIMAL.OTHER.FEMALE.PARROT.MED
705,ANIMAL.OTHER.FEMALE.PARROT.MED.GRAY
706,ANIMAL.OTHER.FEMALE.PARROT.MED.GRAY.SHADOW:SHADOW\OTHER\PARROT\GRAY\FEMALE\MED\\K18-027057\CI01\A367665\01/22/2018\01/23/2018\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95404\95404\1
707,ANIMAL.OTHER.FEMALE.PIG
708,ANIMAL.OTHER.FEMALE.PIG.LARGE
709,ANIMAL.OTHER.FEMALE.PIG.LARGE.BLACK
710,ANIMAL.OTHER.FEMALE.PIG.LARGE.BLACK.HILLARY:HILLARY\OTHER\PIG\BLACK\FEMALE\LARGE\\K17-025846\LS01\A362633\10/16/2017\43081\57\STRAY\FIELD\ADOPTION\SCAS_WEB\UNKNOWN\PENDING\COUNTY\COUNTY\95492\95492\1
711,ANIMAL.OTHER.FEMALE.PIG.LARGE.BLACK.NELLIE:NELLIE\OTHER\PIG\BLACK\FEMALE\LARGE\07/25/2011\K14-007439\LS01\A294192\01/22/2014\01/25/2014\3\STRAY\FIELD\RETURN_TO_OWNER\RETURN_TO_OWNER\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95401\95401\1
712,ANIMAL.OTHER.FEMALE.PIG.LARGE.BLACK.NELLIE:NELLIE\OTHER\PIG\BLACK\FEMALE\LARGE\07/25/2011\K14-008706\LS02\A294192\41703\05/13/2014\10\STRAY\FIELD\RETURN_TO_OWNER\RETURN_TO_OWNER\TREATABLE/MANAGEABLE\HEALTHY\COUNTY\COUNTY\95401\95401\1
713,ANIMAL.OTHER.FEMALE.PIG.LARGE.BLACK.NELLIE:NELLIE\OTHER\PIG\BLACK\FEMALE\LARGE\07/25/2011\K14-008984\LS01\A294192\05/25/2014\08/16/2014\83\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\COUNTY\COUNTY\95401\95401\1
714,ANIMAL.OTHER.FEMALE.PIG.LARGE.BLACK.NELLIE:NELLIE\OTHER\PIG\BLACK\FEMALE\LARGE\07/25/2011\K14-011714\LS01\A294192\11/14/2014\42036\49\STRAY\FIELD\ADOPTION\INTERNET\TREATABLE/MANAGEABLE\HEALTHY\COUNTY\COUNTY\95403\95403\1
715,ANIMAL.OTHER.FEMALE.PIG.LARGE.WHITE
716,ANIMAL.OTHER.FEMALE.PIG.LARGE.WHITE._MISS_OINKERS:_MISS_OINKERS\OTHER\PIG\WHITE\FEMALE\LARGE\06/22/2017\K18-028532\LS01\A373413\43226\43411\36\STRAY\FIELD\TRANSFER\HSSC\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
717,ANIMAL.OTHER.FEMALE.PIG.LARGE.WHITE.PETUNIA:PETUNIA\OTHER\PIG\WHITE\FEMALE\LARGE\\K17-026242\LS02\A363971\42989\43050\2\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\COUNTY\COUNTY\95476\95476\1
718,ANIMAL.OTHER.FEMALE.PIG.MED
719,ANIMAL.OTHER.FEMALE.PIG.MED.BLACK
720,ANIMAL.OTHER.FEMALE.PIG.MED.BLACK.CHELSEA:CHELSEA\OTHER\PIG\BLACK\FEMALE\MED\\K17-025847\LS01\A362634\10/16/2017\43081\57\STRAY\FIELD\ADOPTION\SCAS_WEB\UNKNOWN\PENDING\COUNTY\COUNTY\95492\95492\1
721,ANIMAL.OTHER.FEMALE.PIG.SMALL
722,ANIMAL.OTHER.FEMALE.PIG.SMALL.BLACK
723,ANIMAL.OTHER.FEMALE.PIG.SMALL.BLACK.BINDI:BINDI\OTHER\PIG\BLACK\FEMALE\SMALL\11/13/2015\K16-018034\TRUCK\A333942\42616\42646\1\STRAY\PRIV_SHELT\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
724,ANIMAL.OTHER.FEMALE.PIG.SMALL.BLACK.LUNA:LUNA\OTHER\PIG\BLACK\FEMALE\SMALL\42747\K19-032394\CA01\A387902\05/31/2019\07/24/2019\54\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95409\95409\1
725,ANIMAL.OTHER.FEMALE.PIG.SMALL.BLACK.PEACHES:PEACHES\OTHER\PIG\BLACK\FEMALE\SMALL\42068\K16-021449\CA01\A344760\42440\42624\6\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\WINDSOR\*HEALDSBURG\95448\95448\1
726,ANIMAL.OTHER.FEMALE.PIG.SMALL.BLACK.PENNY:PENNY\OTHER\PIG\BLACK\FEMALE\SMALL\\K17-024445\LS03\A355732\07/18/2017\07/19/2017\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\COUNTY\COUNTY\95404\95404\1
727,ANIMAL.OTHER.FEMALE.PIG.SMALL.BROWN
728,ANIMAL.OTHER.FEMALE.PIG.SMALL.BROWN.MAPLE:MAPLE\OTHER\PIG\BROWN\FEMALE\SMALL\\K18-029054\LOBBY\A374594\43380\08/14/2018\35\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\WINDSOR\95492\95492\1
729,ANIMAL.OTHER.FEMALE.PIG.SMALL.BROWN.MOM:MOM\OTHER\PIG\BROWN\FEMALE\SMALL\42073\K17-025561\CA01\A362301\42804\43079\9\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\\UNKNOWN\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95665\95665\1
730,ANIMAL.OTHER.FEMALE.PIG.SMALL.BROWN.PANINI:PANINI\OTHER\PIG\BROWN\FEMALE\SMALL\08/20/2013\K16-020203\CA01\A340681\42621\42379\53\STRAY\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\SANTA_ROSA\*PETALUMA\94954\94954\1
731,ANIMAL.OTHER.FEMALE.PIG.SMALL.BROWN.PENNY:PENNY\OTHER\PIG\BROWN\FEMALE\SMALL\03/19/2018\K19-031697\CA01\A384959\03/15/2019\03/26/2019\11\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
732,ANIMAL.OTHER.FEMALE.PIG.SMALL.CALICO
733,ANIMAL.OTHER.FEMALE.PIG.SMALL.CALICO.PANCAKES:PANCAKES\OTHER\PIG\CALICO\FEMALE\SMALL\42071\K16-021450\CA01\A344761\42440\42624\6\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\WINDSOR\*HEALDSBURG\95448\95448\1
734,ANIMAL.OTHER.FEMALE.PIG.SMALL.GRAY
735,ANIMAL.OTHER.FEMALE.PIG.SMALL.GRAY.ROSIE:ROSIE\OTHER\PIG\GRAY\FEMALE\SMALL\42073\K17-025560\CA01\A362300\42804\43079\9\OWNER_SURRENDER\OVER_THE_COUNTER\TRANSFER\\UNKNOWN\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95665\95665\1
736,ANIMAL.OTHER.FEMALE.PIG.SMALL.RED
737,ANIMAL.OTHER.FEMALE.PIG.SMALL.RED.GABRIELA:GABRIELA\OTHER\PIG\RED\FEMALE\SMALL\\K18-029053\CA01\A374592\43380\08/18/2018\39\STRAY\FIELD\ADOPTION\SPEC_EVENT\UNKNOWN\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
738,ANIMAL.OTHER.FEMALE.PIG.SMALL.TAN
739,ANIMAL.OTHER.FEMALE.PIG.SMALL.TAN.MS_WELLINGTON:MS_WELLINGTON\OTHER\PIG\TAN\FEMALE\SMALL\42650\K18-028858\LOBBY\A374357\06/29/2018\07/31/2018\32\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\WINDSOR\95492\95492\1
740,ANIMAL.OTHER.FEMALE.PIG.SMALL.TAN.PENELOPE:PENELOPE\OTHER\PIG\TAN\FEMALE\SMALL\\K16-021112\CA01\A343357\42592\10/25/2016\17\STRAY\FIELD\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\COUNTY\95465\95465\1
741,ANIMAL.OTHER.FEMALE.PIG.SMALL.TAN.SQUASH:SQUASH\OTHER\PIG\TAN\FEMALE\SMALL\12/21/2015\K16-021871\LOBBY\A346215\12/13/2016\12/23/2016\10\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\WINDSOR\COUNTY\95407\95407\1
742,ANIMAL.OTHER.FEMALE.PIG.SMALL.TRICOLOR
743,ANIMAL.OTHER.FEMALE.PIG.SMALL.TRICOLOR.AMY:AMY\OTHER\PIG\TRICOLOR\FEMALE\SMALL\10/15/2018\K19-031698\CA01\A384960\03/15/2019\03/26/2019\11\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95405\95405\1
744,ANIMAL.OTHER.FEMALE.PIG.SMALL.TRICOLOR.CINDY:CINDY\OTHER\PIG\TRICOLOR\FEMALE\SMALL\43290\K19-031401\CA01\A384277\43648\02/22/2019\15\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95403\95403\1
745,ANIMAL.OTHER.FEMALE.PIG.SMALL.TRICOLOR.MINTY:MINTY\OTHER\PIG\TRICOLOR\FEMALE\SMALL\43283\K19-031402\CA01\A384278\43648\02/28/2019\21\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95401\95401\1
746,ANIMAL.OTHER.FEMALE.PIG.SMALL.TRICOLOR.SLINGSHOT:SLINGSHOT\OTHER\PIG\TRICOLOR\FEMALE\SMALL\\K16-021113\CA01\A343358\42592\10/25/2016\17\STRAY\FIELD\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\COUNTY\95465\95465\1
747,ANIMAL.OTHER.FEMALE.PIG.SMALL.TRICOLOR.TRICOLOR:TRICOLOR\OTHER\PIG\TRICOLOR\FEMALE\SMALL\\K18-029338\CI02\A375135\43167\08/18/2018\15\STRAY\FIELD\ADOPTION\WALKIN\UNKNOWN\PENDING\SANTA_ROSA\SANTA_ROSA\95409\95409\1
748,ANIMAL.OTHER.FEMALE.PIG.SMALL.WHITE
749,ANIMAL.OTHER.FEMALE.PIG.SMALL.WHITE.GLORIA:GLORIA\OTHER\PIG\WHITE\FEMALE\SMALL\\K19-034027\FOSTER\A392070\43595\10/30/2019\25\STRAY\OVER_THE_COUNTER\DIED\IN_FOSTER\TREATABLE/REHAB\DEAD\SANTA_ROSA\\\\1
750,ANIMAL.OTHER.FEMALE.PIG.TOY
751,ANIMAL.OTHER.FEMALE.PIG.TOY.WHITE
752,ANIMAL.OTHER.FEMALE.PIG.TOY.WHITE.MOUSE:MOUSE\OTHER\PIG\WHITE\FEMALE\TOY\40242\K14-008611\CA02\A305987\04/26/2014\41978\16\STRAY\OVER_THE_COUNTER\DIED\IN_KENNEL\HEALTHY\DEAD\COUNTY\\\\1
753,ANIMAL.OTHER.FEMALE.PIG.X-LRG
754,ANIMAL.OTHER.FEMALE.PIG.X-LRG.BLACK
755,ANIMAL.OTHER.FEMALE.PIG.X-LRG.BLACK.MILDRED:MILDRED\OTHER\PIG\BLACK\FEMALE\X-LRG\\K19-034244\FAIRGROUND\A393291\10/24/2019\10/24/2019\0\CONFISCATE\FLD_LIVSTK\RETURN_TO_OWNER\FLD_IDTAG\UNKNOWN\PENDING\COUNTY\COUNTY\95441\95441\1
